,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_random_state,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,split5_test_neg_mean_squared_error,split6_test_neg_mean_squared_error,split7_test_neg_mean_squared_error,split8_test_neg_mean_squared_error,split9_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_max_error,split1_test_max_error,split2_test_max_error,split3_test_max_error,split4_test_max_error,split5_test_max_error,split6_test_max_error,split7_test_max_error,split8_test_max_error,split9_test_max_error,mean_test_max_error,std_test_max_error,rank_test_max_error
0,0.29544217586517335,0.008437414309319886,0.002706146240234375,0.0004587780645596592,,0.5,1,2,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 0}",-0.6285975331201462,-0.7462357240749201,-1.7409821836455004,-1.022110552763819,-1.0210141617176793,-0.8840109639104614,-0.9888990406578345,-0.9447007766103243,-1.0972590223846506,-0.9150068524440383,-0.9988816811329373,0.2802902970584416,35,-0.7925034262220192,-1.097346048423938,-10.585791731384194,-1.9597555961626312,-2.032973960712654,-1.6410461397898584,-1.9166582914572867,-2.128221790772042,-2.5986980356327085,-1.9040806304248512,-2.6657075650982183,2.6847638157503444,77,-5.399999999999999,-6.199999999999999,-24.1,-8.400000000000002,-8.0,-9.3,-10.3,-15.4,-10.600000000000001,-9.3,-10.7,5.163913244817345,34
1,0.2526277542114258,0.005589519823858912,0.002294588088989258,0.0004532461576044215,,0.5,1,5,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 0}",-0.6786508299071113,-0.6575346429115273,-1.6150913659205117,-1.0016148926450434,-0.9610872544540887,-0.9743870869499011,-1.0470877112836912,-0.9304933759707629,-1.051421501446627,-0.9585960103548041,-0.987596467184407,0.24716926134908848,34,-0.8869809115019541,-0.8832971549667529,-5.68959541520735,-2.0167857735647936,-1.8703475381960306,-2.0093238921882137,-2.5094876846352974,-1.8930501954215524,-3.202500668747779,-2.3113441576569715,-2.3272713392086692,1.298423013931247,49,-5.5,-7.9,-14.225000000000001,-11.3,-14.7,-9.399999999999999,-14.0,-16.5,-25.900000000000002,-9.675,-12.910000000000002,5.414196616304215,154
2,0.22493739128112794,0.005763460257339131,0.002389049530029297,0.0004946496088178685,,0.5,1,10,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 0}",-0.677717755443886,-0.6550446949755996,-1.6463787008636255,-0.9936908024973353,-0.922951818979457,-0.8827156888337794,-1.0091956898489562,-0.9291468525890637,-1.0095500772259565,-0.9330728860753986,-0.9659464967333058,0.2566078781495171,32,-0.8892407330384314,-0.8061087981920196,-5.054969364541708,-2.038658985516148,-1.8004411833897778,-1.6459213915590518,-2.0584949576281626,-1.8118440708676917,-2.136538413947673,-2.0390077726358546,-2.028122567131652,1.1049782775833892,32,-5.485714285714284,-4.966666666666669,-10.1,-10.450000000000003,-13.825,-9.45555555555556,-10.900000000000002,-15.7,-10.05,-16.7,-10.763293650793653,3.649919077655228,41
3,0.24120681285858153,0.0058045713861723065,0.002574515342712402,0.0006529372668784112,,0.5,2,2,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 0}",-0.6339576671234963,-0.6789447236180904,-1.349100807065631,-0.9725140855794123,-1.0688320389827928,-0.9481696360590833,-0.988906654484544,-0.928908177249886,-0.9967702147099131,-0.8905702756205268,-0.9456674280493378,0.1883498571999013,24,-0.8188727095071315,-0.8594532003451602,-3.2831625057103704,-1.7877676894573882,-2.2125372646058574,-1.892765062687173,-2.0368783310491856,-1.737773564793665,-2.149128678747272,-1.826900008882798,-1.8605239015786001,0.661204849720481,29,-7.1,-5.550000000000001,-8.799999999999999,-6.1,-15.033333333333331,-7.9,-10.500000000000002,-11.666666666666666,-10.149999999999999,-16.800000000000004,-9.959999999999999,3.5196764371490494,13
4,0.2415227174758911,0.004365437412373903,0.00229034423828125,0.0004766568701378907,,0.5,2,5,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 0}",-0.6473260240596923,-0.6824516522003959,-1.5460408101111618,-0.9598005177402164,-1.0120641084208923,-0.8712174508908177,-0.9453654636820467,-0.8887010811633927,-1.005095934216537,-0.9806380386782397,-0.9538701081163394,0.23156349141786564,26,-0.7864493832800364,-0.8915472564844426,-4.476072511547637,-1.9165930822039492,-1.991352818384854,-1.666357931069489,-1.83847242398863,-1.5405065098218365,-2.248555516217451,-2.281417123496269,-1.9637324556494593,0.9651789317982351,31,-6.5,-5.100000000000001,-8.233333333333333,-13.450000000000003,-8.3,-13.300000000000004,-9.800000000000002,-11.666666666666666,-9.825,-11.966666666666669,-9.814166666666669,2.67272242084525,11
5,0.21811647415161134,0.0075679706976716984,0.002569150924682617,0.00047398649459586044,,0.5,2,10,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 0}",-0.6187157105875699,-0.6470303991095449,-1.3583038932033906,-0.9553301953490396,-0.9814883671604776,-0.8333134286149361,-0.9731255846331222,-0.8938202919358698,-0.978198876779279,-0.9080035096115497,-0.914733025698478,0.19408757101532093,9,-0.8547586747347622,-0.8633913530230819,-3.3317730973950583,-1.7307422468434632,-2.0998684020384437,-1.41493830300406,-1.9653311059361693,-1.6979407397681505,-2.0805960303727518,-1.8449123962421883,-1.7884252349358127,0.6691186680114777,15,-13.250000000000002,-6.25,-8.0625,-7.750000000000002,-12.8,-9.137500000000003,-10.500000000000002,-13.614285714285716,-9.2,-17.200000000000003,-10.776428571428573,3.190453893401121,47
6,0.19755077362060547,0.00391981201029729,0.0022945404052734375,0.0004651662936529617,,0.5,4,2,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'random_state': 0}",-0.6445220692205618,-0.7075523722508648,-1.3066012965259197,-0.9637951663077291,-1.0297037677565315,-0.8917501468380865,-0.9859189344993365,-0.8957289695229393,-0.9591644369031306,-0.8300337727599035,-0.9214770932585002,0.17313982233345615,12,-0.7902642189638153,-0.9323530176133191,-3.1142101623609704,-1.9785042356572602,-2.257438119380918,-1.8935829572064093,-1.9139122896032934,-1.6380401579894939,-1.9708588279471986,-1.655043073275831,-1.8144207059998512,0.6194134186241321,23,-6.375,-8.566666666666666,-14.125,-9.600000000000001,-9.875,-9.457142857142856,-9.700000000000001,-13.614285714285716,-10.875,-17.1,-10.928809523809525,2.9729249608978114,55
7,0.20635542869567872,0.009492569500166257,0.0025167226791381835,0.0004960427595410996,,0.5,4,5,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'random_state': 0}",-0.6445220692205618,-0.7075523722508648,-1.3066012965259197,-0.9637951663077291,-1.0297037677565315,-0.8917501468380865,-0.9859189344993365,-0.8957289695229393,-0.9591644369031306,-0.8300337727599035,-0.9214770932585002,0.17313982233345615,12,-0.7902642189638153,-0.9323530176133191,-3.1142101623609704,-1.9785042356572602,-2.257438119380918,-1.8935829572064093,-1.9139122896032934,-1.6380401579894939,-1.9708588279471986,-1.655043073275831,-1.8144207059998512,0.6194134186241321,23,-6.375,-8.566666666666666,-14.125,-9.600000000000001,-9.875,-9.457142857142856,-9.700000000000001,-13.614285714285716,-10.875,-17.1,-10.928809523809525,2.9729249608978114,55
8,0.20141897201538086,0.009114137724904303,0.0024079799652099608,0.0004973504229273832,,0.5,4,10,0,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'random_state': 0}",-0.6424068303276846,-0.6971704844569167,-1.1913919162914135,-0.8986453914594619,-0.9763276157120379,-0.8205741097261199,-0.9586713763623311,-0.8786346777175923,-0.9825778241858644,-0.8644233432675644,-0.8910823569506986,0.14687677611661362,1,-0.7771065333616464,-0.9066817948756241,-2.422596219582532,-1.555692829208228,-2.0023445418552424,-1.3740078436307965,-1.8565637337085976,-1.5187587390983583,-2.061141668062247,-1.7030801867856424,-1.6177974090168914,0.48393799387218595,1,-4.842857142857142,-6.25,-6.566666666666668,-7.824999999999999,-11.775000000000002,-9.55714285714286,-8.533333333333333,-13.614285714285716,-10.92222222222222,-14.200000000000003,-9.408650793650795,3.0121669940426616,5
9,0.11269664764404297,0.0036432819960509114,0.002320265769958496,0.0004459831002836304,,sqrt,1,2,0,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 0}",-0.8174965737779808,-0.7635952489721334,-1.5298355413430793,-1.1446231155778894,-1.1239241662859754,-1.1204202832343537,-1.154179990863408,-1.1051621745089082,-1.0181361352215623,-1.0449520328917314,-1.0822325262677022,0.19754816383689383,63,-1.3409273640931931,-1.030844449520329,-4.673195751484697,-2.5940112380082225,-2.7747801279122886,-2.97027866605756,-2.703275468250342,-2.4666240292370945,-2.1003060758337138,-2.6759159433531288,-2.533015911375057,0.9355419528764757,64,-6.500000000000001,-6.9,-10.899999999999999,-8.3,-11.899999999999999,-19.200000000000003,-7.100000000000001,-10.8,-8.799999999999999,-14.200000000000003,-10.459999999999999,3.739304748211892,28
