,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,split5_test_neg_mean_squared_error,split6_test_neg_mean_squared_error,split7_test_neg_mean_squared_error,split8_test_neg_mean_squared_error,split9_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_max_error,split1_test_max_error,split2_test_max_error,split3_test_max_error,split4_test_max_error,split5_test_max_error,split6_test_max_error,split7_test_max_error,split8_test_max_error,split9_test_max_error,mean_test_max_error,std_test_max_error,rank_test_max_error
0,0.11639268398284912,0.0024186319214071898,0.0030877113342285155,0.0003266507652317182,4,sqrt,1,2,10,0,"{'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 0}",-0.974763875091904,-1.0007693047125457,-1.5744968370561216,-1.1828821114812587,-1.0699035181810905,-1.1252866267648536,-1.3541143663280064,-1.1681331558532204,-1.224344089529115,-1.146253069771994,-1.182094695477011,0.16688749781527482,151,-1.5636276885999545,-1.4996421925215988,-4.3267407982563535,-2.8410323403543654,-2.694551037266821,-3.379527408395676,-3.4034471179958143,-2.4857689397046308,-2.890125356973566,-3.3053820057000833,-2.8389844885768865,0.813041497731591,155,-12.523646512420644,-6.323495213862431,-8.11808212686729,-11.703906519773337,-17.09681972743044,-18.94496665014512,-7.826940239659658,-10.485629521832337,-12.691643743513591,-26.1102557161369,-13.182538597164173,5.719837942623444,154
1,0.2252608060836792,0.0013297849203642938,0.0032310247421264648,0.00039021760532468523,4,sqrt,1,2,20,0,"{'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 0}",-0.9359591610198748,-1.0454544070199256,-1.5344146982757567,-1.1190507069963727,-1.0213435605719339,-1.0332909263721806,-1.2489713512107083,-1.0963533430257304,-1.1858026302245945,-1.1054717879204852,-1.1326112572637563,0.15765895675527639,124,-1.4215793654795372,-1.5548799184637816,-4.083149752600723,-2.419901606032794,-2.435836663772693,-3.0079888710257596,-2.89633613738373,-2.157626234126183,-2.6910094700868568,-3.1668651718500156,-2.5835173190822074,0.7427607980189679,133,-11.469373265053571,-5.934630401764743,-7.490915407885721,-10.281665310837875,-16.173695369597233,-18.274321370557328,-7.290366174937976,-10.012127932371987,-12.433557787308214,-25.488263132438934,-12.484891615275357,5.683695406860875,148
2,0.3350893259048462,0.006333605325653367,0.0040220975875854496,4.0142559598777794e-05,4,sqrt,1,2,30,0,"{'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 30, 'random_state': 0}",-0.913989362116423,-1.0503697165908137,-1.4570502156542964,-1.0746793553200933,-0.9960200657211917,-0.9948306260416271,-1.2105986575740737,-1.0644062075265428,-1.145530283782467,-1.0593695756286903,-1.0966844065956218,0.1428896166919914,115,-1.3624838253659413,-1.5777959148975258,-3.5882893759588366,-2.2903993654078976,-2.329194574770694,-2.853557837794409,-2.716906996986187,-2.0553481242544622,-2.5439403244669436,-3.0013983869368643,-2.431931472683976,0.6307653318237076,115,-10.974262479637432,-5.561133805134647,-6.830313127748724,-10.159536170880209,-16.191874517181652,-18.142735055594667,-7.135842521432853,-9.908150963595462,-12.205627183086508,-25.27014093007183,-12.237961675436399,5.757930499324799,121
3,0.11703977584838868,0.0019487924585491951,0.0029587030410766603,0.00014833824794145982,4,sqrt,1,4,10,0,"{'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 10, 'random_state': 0}",-0.974763875091904,-1.0007693047125457,-1.5744968370561216,-1.1828821114812587,-1.0699035181810905,-1.1252866267648536,-1.3541143663280064,-1.1681331558532204,-1.224344089529115,-1.146253069771994,-1.182094695477011,0.16688749781527482,151,-1.5636276885999545,-1.4996421925215988,-4.3267407982563535,-2.8410323403543654,-2.694551037266821,-3.379527408395676,-3.4034471179958143,-2.4857689397046308,-2.890125356973566,-3.3053820057000833,-2.8389844885768865,0.813041497731591,155,-12.523646512420644,-6.323495213862431,-8.11808212686729,-11.703906519773337,-17.09681972743044,-18.94496665014512,-7.826940239659658,-10.485629521832337,-12.691643743513591,-26.1102557161369,-13.182538597164173,5.719837942623444,154
4,0.22497730255126952,0.0025170595937232133,0.0034320592880249024,0.00047756032287268586,4,sqrt,1,4,20,0,"{'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 20, 'random_state': 0}",-0.9359591610198748,-1.0454544070199256,-1.5344146982757567,-1.1190507069963727,-1.0213435605719339,-1.0332909263721806,-1.2489713512107083,-1.0963533430257304,-1.1858026302245945,-1.1054717879204852,-1.1326112572637563,0.15765895675527639,124,-1.4215793654795372,-1.5548799184637816,-4.083149752600723,-2.419901606032794,-2.435836663772693,-3.0079888710257596,-2.89633613738373,-2.157626234126183,-2.6910094700868568,-3.1668651718500156,-2.5835173190822074,0.7427607980189679,133,-11.469373265053571,-5.934630401764743,-7.490915407885721,-10.281665310837875,-16.173695369597233,-18.274321370557328,-7.290366174937976,-10.012127932371987,-12.433557787308214,-25.488263132438934,-12.484891615275357,5.683695406860875,148
5,0.33237783908843993,0.005380422494129708,0.004413414001464844,0.0006833567006086315,4,sqrt,1,4,30,0,"{'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 30, 'random_state': 0}",-0.913989362116423,-1.0503697165908137,-1.4570502156542964,-1.0746793553200933,-0.9960200657211917,-0.9948306260416271,-1.2105986575740737,-1.0644062075265428,-1.145530283782467,-1.0593695756286903,-1.0966844065956218,0.1428896166919914,115,-1.3624838253659413,-1.5777959148975258,-3.5882893759588366,-2.2903993654078976,-2.329194574770694,-2.853557837794409,-2.716906996986187,-2.0553481242544622,-2.5439403244669436,-3.0013983869368643,-2.431931472683976,0.6307653318237076,115,-10.974262479637432,-5.561133805134647,-6.830313127748724,-10.159536170880209,-16.191874517181652,-18.142735055594667,-7.135842521432853,-9.908150963595462,-12.205627183086508,-25.27014093007183,-12.237961675436399,5.757930499324799,121
6,0.1177708625793457,0.0021387272845520486,0.0032889842987060547,0.00048251068159645534,4,sqrt,1,6,10,0,"{'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 10, 'random_state': 0}",-0.974763875091904,-1.0007693047125457,-1.5744968370561216,-1.1828821114812587,-1.0699035181810905,-1.1252866267648536,-1.3541143663280064,-1.1681331558532204,-1.224344089529115,-1.146253069771994,-1.182094695477011,0.16688749781527482,151,-1.5636276885999545,-1.4996421925215988,-4.3267407982563535,-2.8410323403543654,-2.694551037266821,-3.379527408395676,-3.4034471179958143,-2.4857689397046308,-2.890125356973566,-3.3053820057000833,-2.8389844885768865,0.813041497731591,155,-12.523646512420644,-6.323495213862431,-8.11808212686729,-11.703906519773337,-17.09681972743044,-18.94496665014512,-7.826940239659658,-10.485629521832337,-12.691643743513591,-26.1102557161369,-13.182538597164173,5.719837942623444,154
7,0.2318246841430664,0.008494125348078276,0.0037839651107788087,0.0005813999860109693,4,sqrt,1,6,20,0,"{'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 20, 'random_state': 0}",-0.9359591610198748,-1.0454544070199256,-1.5344146982757567,-1.1190507069963727,-1.0213435605719339,-1.0332909263721806,-1.2489713512107083,-1.0963533430257304,-1.1858026302245945,-1.1054717879204852,-1.1326112572637563,0.15765895675527639,124,-1.4215793654795372,-1.5548799184637816,-4.083149752600723,-2.419901606032794,-2.435836663772693,-3.0079888710257596,-2.89633613738373,-2.157626234126183,-2.6910094700868568,-3.1668651718500156,-2.5835173190822074,0.7427607980189679,133,-11.469373265053571,-5.934630401764743,-7.490915407885721,-10.281665310837875,-16.173695369597233,-18.274321370557328,-7.290366174937976,-10.012127932371987,-12.433557787308214,-25.488263132438934,-12.484891615275357,5.683695406860875,148
8,0.33180549144744875,0.003001380364456798,0.004189991950988769,0.0003803531644963343,4,sqrt,1,6,30,0,"{'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 30, 'random_state': 0}",-0.913989362116423,-1.0503697165908137,-1.4570502156542964,-1.0746793553200933,-0.9960200657211917,-0.9948306260416271,-1.2105986575740737,-1.0644062075265428,-1.145530283782467,-1.0593695756286903,-1.0966844065956218,0.1428896166919914,115,-1.3624838253659413,-1.5777959148975258,-3.5882893759588366,-2.2903993654078976,-2.329194574770694,-2.853557837794409,-2.716906996986187,-2.0553481242544622,-2.5439403244669436,-3.0013983869368643,-2.431931472683976,0.6307653318237076,115,-10.974262479637432,-5.561133805134647,-6.830313127748724,-10.159536170880209,-16.191874517181652,-18.142735055594667,-7.135842521432853,-9.908150963595462,-12.205627183086508,-25.27014093007183,-12.237961675436399,5.757930499324799,121
9,0.11608667373657226,0.0012694962559674642,0.003020191192626953,3.2120070942895626e-05,4,sqrt,2,2,10,0,"{'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 0}",-0.974763875091904,-1.0007693047125457,-1.5744968370561216,-1.1828821114812587,-1.069852683428817,-1.1252866267648536,-1.3541143663280064,-1.1658743332872508,-1.224344089529115,-1.146253069771994,-1.1818637297451866,0.16691118008846004,145,-1.5636276885999545,-1.4996421925215988,-4.3267407982563535,-2.8410323403543654,-2.6944924510586548,-3.379527408395676,-3.4034471179958143,-2.4636198577410555,-2.890125356973566,-3.3053820057000833,-2.836763721759712,0.8140313115261567,149,-12.523646512420644,-6.323495213862431,-8.11808212686729,-11.703906519773337,-17.09681972743044,-18.94496665014512,-7.826940239659658,-10.485629521832337,-12.691643743513591,-26.1102557161369,-13.182538597164173,5.719837942623444,154
